crop_name,region,year,month,market_price,rainfall,crop_variety,area_sown,yield,irrigated_percent,fertilizer_used,msP,market_demand,export_demand,input_cost,transport_cost,govt_scheme_active,cold_storage_available,mandi_open
Gram,Bangalore,2022,5,1364,3.0,default_variety,1788,2208,50,100,1,49.33,0.0,2000,1230.5,1,1,1
Tur,Ahmedabad,2022,2,2041,33.3,default_variety,1295,3499,50,100,1,69.21,0.0,2000,918.7,1,0,1
Tomato,Delhi,2022,4,1008,172.1,default_variety,7555,2108,50,100,0,18.9,0.0,2000,1179.1,0,1,0
Tur,Bangalore,2022,4,1485,43.5,default_variety,7669,1978,50,100,0,14.16,0.0,2000,1061.1,0,1,1
Gram,Hyderabad,2020,12,2047,240.9,default_variety,6329,1336,50,100,1,20.62,0.0,2000,1069.8,0,0,0
Onion,Bangalore,2020,11,2066,5.2,default_variety,4807,1014,50,100,0,15.46,0.0,2000,1204.3,0,1,0
Tomato,Lucknow,2024,2,1792,83.4,default_variety,8139,1632,50,100,0,78.97,0.0,2000,1136.6,0,1,1
Gram,Hyderabad,2024,5,2150,68.4,default_variety,7128,2347,50,100,1,53.53,0.0,2000,922.9,1,0,1
Potato,Hyderabad,2020,8,1262,75.0,default_variety,8349,4142,50,100,0,78.85,0.0,2000,1261.8,0,0,1
Gram,Mumbai,2021,8,1939,53.0,default_variety,7515,3839,50,100,0,82.21,0.0,2000,1184.2,0,1,1
Gram,Chennai,2022,11,1980,247.7,default_variety,8565,3501,50,100,1,25.99,0.0,2000,973.2,0,1,0
Moong,Lucknow,2021,10,2446,88.6,default_variety,7981,1202,50,100,0,54.51,0.0,2000,1233.5,0,0,0
Urad,Mumbai,2023,11,1824,121.5,default_variety,8844,3050,50,100,1,12.26,0.0,2000,998.4,0,1,1
Tur,Ahmedabad,2024,12,1306,224.5,default_variety,4241,1511,50,100,0,40.79,0.0,2000,1021.0,0,0,0
Urad,Delhi,2021,10,1158,55.5,default_variety,9953,2744,50,100,1,49.4,0.0,2000,1103.1,1,0,0
Onion,Mumbai,2024,3,1103,134.6,default_variety,5365,3192,50,100,0,36.43,0.0,2000,1186.2,1,1,0
Onion,Hyderabad,2020,5,2329,148.3,default_variety,4060,3764,50,100,0,56.73,0.0,2000,1222.0,0,0,0
Masur,Chennai,2021,4,1782,55.9,default_variety,1138,2389,50,100,0,58.32,0.0,2000,1220.5,0,1,0
Tur,Lucknow,2020,10,2399,48.6,default_variety,7409,4785,50,100,1,72.65,0.0,2000,1074.5,1,1,1
Tur,Bangalore,2022,7,1877,136.0,default_variety,1573,1153,50,100,1,26.53,0.0,2000,1167.1,1,0,1
Onion,Lucknow,2022,3,1233,32.9,default_variety,6127,3556,50,100,0,46.88,0.0,2000,1224.2,0,0,1
Potato,Hyderabad,2023,10,1386,144.1,default_variety,9916,4446,50,100,1,80.29,0.0,2000,930.3,0,1,0
Gram,Hyderabad,2022,11,1929,223.9,default_variety,6941,3073,50,100,0,71.4,0.0,2000,1091.2,0,0,0
Potato,Ahmedabad,2022,9,1879,54.6,default_variety,6590,2338,50,100,0,85.62,0.0,2000,1247.8,1,0,1
Gram,Bangalore,2020,5,1605,27.8,default_variety,3993,1787,50,100,1,83.09,0.0,2000,900.3,0,0,0
Masur,Ahmedabad,2022,1,1971,78.5,default_variety,4284,4705,50,100,1,61.53,0.0,2000,1056.1,1,1,0
Masur,Ahmedabad,2024,10,2229,102.1,default_variety,6775,4283,50,100,0,40.09,0.0,2000,1092.4,1,1,0
Potato,Hyderabad,2024,2,2025,72.6,default_variety,3312,4870,50,100,1,64.16,0.0,2000,1062.8,0,1,1
Onion,Chennai,2022,3,1991,118.1,default_variety,9753,3278,50,100,0,61.17,0.0,2000,1192.2,1,0,0
Moong,Chennai,2021,9,1611,104.4,default_variety,5915,3225,50,100,1,21.84,0.0,2000,1180.2,1,1,0
Masur,Lucknow,2023,1,1094,143.9,default_variety,8730,1175,50,100,1,34.7,0.0,2000,1065.7,0,1,0
Onion,Bangalore,2022,4,1058,136.4,default_variety,5063,4192,50,100,1,83.75,0.0,2000,1062.3,1,1,0
Moong,Chennai,2024,5,2211,142.3,default_variety,8664,1973,50,100,1,59.8,0.0,2000,951.9,1,0,1
Tomato,Delhi,2020,10,1323,12.1,default_variety,7074,3167,50,100,1,23.04,0.0,2000,1039.2,0,0,1
Moong,Delhi,2024,6,1553,162.6,default_variety,2687,2076,50,100,0,80.13,0.0,2000,1066.3,0,1,0
Potato,Bangalore,2022,10,2199,109.9,default_variety,8363,3519,50,100,0,67.86,0.0,2000,1148.0,0,0,0
Masur,Mumbai,2022,2,1663,42.3,default_variety,2566,4964,50,100,1,38.91,0.0,2000,1097.3,1,1,1
Onion,Bangalore,2024,1,2238,210.9,default_variety,1029,2947,50,100,0,49.52,0.0,2000,1058.9,1,1,0
Tur,Kolkata,2020,12,1443,34.0,default_variety,9856,2676,50,100,1,30.88,0.0,2000,1118.7,1,0,0
Potato,Mumbai,2022,10,2327,108.0,default_variety,4207,1945,50,100,1,35.77,0.0,2000,1197.8,0,0,0
Masur,Lucknow,2023,7,2021,154.9,default_variety,4805,4245,50,100,0,10.23,0.0,2000,1103.8,0,0,0
Potato,Lucknow,2024,4,1032,62.7,default_variety,7209,1092,50,100,0,29.23,1.0,2000,1256.6,1,0,0
Urad,Ahmedabad,2020,3,1799,3.9,default_variety,5677,1635,50,100,0,50.39,0.0,2000,1128.9,0,0,1
Potato,Delhi,2024,10,1872,193.2,default_variety,8674,3396,50,100,1,22.95,0.0,2000,1160.4,0,0,0
Tur,Ahmedabad,2024,3,1988,88.7,default_variety,4302,4678,50,100,0,68.05,0.0,2000,947.3,1,0,1
Onion,Delhi,2023,8,1517,80.3,default_variety,1254,4224,50,100,1,78.22,0.0,2000,1121.4,1,0,0
Tur,Chennai,2022,8,1330,128.8,default_variety,3138,2945,50,100,0,75.67,0.0,2000,1088.7,1,1,1
Tur,Mumbai,2023,4,1933,50.4,default_variety,9942,2823,50,100,0,38.7,0.0,2000,1191.8,0,0,0
Onion,Chennai,2024,11,2266,27.0,default_variety,7824,4812,50,100,1,82.43,0.0,2000,1247.4,0,1,0
Urad,Mumbai,2022,11,2173,99.5,default_variety,1099,4898,50,100,0,17.76,0.0,2000,1024.0,1,0,0
Onion,Punjab,2020,1,2387,22.7,Punjab Red,4342,1414,76,102,0,76.65,93.17,1897,982.2,0,0,0
Onion,Haryana,2020,1,1365,18.4,Nasik Red,3798,3004,72,145,0,87.61,96.66,1881,1004.3,0,0,1
Onion,Maharashtra,2020,1,1527,24.1,Punjab Red,7430,3917,71,127,0,95.47,75.41,1918,800.0,1,0,1
Onion,Madhya Pradesh,2020,1,1042,21.6,Agrifound Dark Red,9075,3787,43,97,0,100.0,52.91,1736,1084.2,0,0,1
Onion,Bihar,2020,1,2005,15.5,Phule Safed,1814,1445,44,106,0,21.06,28.36,1599,1037.2,1,0,0
Onion,Rajasthan,2020,1,1609,21.4,Punjab Red,2154,1409,70,117,0,99.38,70.43,1963,890.7,1,0,1
Onion,Tamil Nadu,2020,1,1592,32.1,Nasik Red,2839,912,64,139,0,38.42,95.78,2284,818.0,1,1,0
Onion,Andhra Pradesh,2020,1,1470,31.5,Agrifound Dark Red,1400,956,91,98,0,84.08,48.44,1847,1006.4,0,0,0
Onion,Uttar Pradesh,2020,1,1876,26.9,Nasik Red,5290,4508,68,102,0,78.66,1.69,2216,841.6,0,0,1
Onion,Punjab,2020,2,1122,46.5,Punjab Red,2277,1186,74,104,0,43.54,28.86,2260,1000.4,1,0,0
Onion,Haryana,2020,2,1717,43.9,Agrifound Dark Red,7693,2696,61,146,0,52.39,17.61,2109,808.7,0,0,1
Onion,Maharashtra,2020,2,1893,52.4,Punjab Red,9200,2274,68,134,0,57.45,40.38,2217,876.3,0,0,1
Onion,Madhya Pradesh,2020,2,1972,46.5,Phule Safed,3200,1146,10,110,0,56.65,84.01,2127,826.5,1,0,0
Onion,Bihar,2020,2,950,50.6,Punjab Red,1572,498,62,105,0,14.76,35.1,1814,952.3,0,0,0
Onion,Rajasthan,2020,2,1249,45.9,Nasik Red,2334,1255,99,123,0,94.67,92.79,1991,912.2,0,1,0
Onion,Tamil Nadu,2020,2,1133,63.0,Nasik Red,7922,2513,97,123,0,23.38,18.13,2117,861.5,1,0,0
Onion,Andhra Pradesh,2020,2,2235,60.4,Agrifound Dark Red,4693,2712,86,124,0,45.66,0.89,2201,1090.1,1,1,0
Onion,Uttar Pradesh,2020,2,1807,53.6,Punjab Red,4950,2358,54,136,0,56.28,34.91,1671,1130.4,0,1,0
Onion,Punjab,2020,3,2254,53.1,Phule Safed,3664,2736,64,108,0,82.31,47.5,1612,887.5,1,0,1
Onion,Haryana,2020,3,1191,73.3,Agrifound Dark Red,8736,4587,60,119,0,34.55,71.41,2072,848.0,0,0,0
Onion,Maharashtra,2020,3,1369,70.6,Agrifound Dark Red,2680,1034,54,106,0,42.45,64.34,1580,941.9,1,0,0
Onion,Madhya Pradesh,2020,3,1979,68.0,Agrifound Dark Red,5068,4434,85,126,0,66.33,93.33,1998,1037.1,1,0,1
Onion,Bihar,2020,3,985,54.7,Nasik Red,3949,1085,40,103,0,67.68,10.9,2256,1003.9,1,0,0
Onion,Rajasthan,2020,3,1649,65.0,Agrifound Dark Red,3868,1286,92,77,0,71.73,41.73,2336,1084.4,0,1,1
Onion,Tamil Nadu,2020,3,1716,45.1,Punjab Red,3017,1844,90,121,0,73.1,36.36,2057,1033.6,0,0,1
Onion,Andhra Pradesh,2020,3,1337,53.3,Phule Safed,7856,1773,40,108,0,36.88,62.39,1828,851.3,1,0,0
Onion,Uttar Pradesh,2020,3,2132,69.5,Nasik Red,7577,4096,54,103,0,64.6,41.93,1858,814.7,1,0,0
Onion,Punjab,2020,4,2193,33.4,Punjab Red,4818,3842,57,102,0,85.49,4.51,1773,1081.8,1,0,0
Onion,Haryana,2020,4,1583,40.5,Nasik Red,2500,470,77,145,0,95.44,47.93,2426,902.3,1,0,1
Onion,Maharashtra,2020,4,936,32.7,Phule Safed,9248,4381,82,130,0,24.09,75.37,2145,905.6,1,0,1
Onion,Madhya Pradesh,2020,4,2055,38.4,Punjab Red,7628,4422,62,101,0,37.13,2.41,1759,808.5,0,0,0
Onion,Bihar,2020,4,1718,25.1,Punjab Red,6659,1669,54,99,0,58.31,22.74,2144,1155.5,1,0,0
Onion,Rajasthan,2020,4,973,43.2,Punjab Red,4232,4189,74,86,0,36.65,24.85,1978,927.5,0,1,0
Onion,Tamil Nadu,2020,4,1752,39.4,Nasik Red,8749,1495,52,94,0,67.99,18.11,2087,1027.9,0,0,1
Onion,Andhra Pradesh,2020,4,1439,42.6,Agrifound Dark Red,8721,3047,54,79,0,59.44,87.86,1521,854.0,0,1,0
Onion,Uttar Pradesh,2020,4,2178,43.0,Agrifound Dark Red,7599,3921,94,122,0,55.14,34.84,2106,1109.2,1,0,1
Onion,Punjab,2020,5,2254,48.3,Punjab Red,8520,4317,48,103,0,71.46,41.42,1871,817.8,0,0,0
Onion,Haryana,2020,5,2213,50.4,Phule Safed,1362,1229,10,105,0,74.83,25.47,2102,994.7,0,1,0
Onion,Maharashtra,2020,5,1844,45.4,Nasik Red,3968,4730,99,96,0,67.91,99.97,1696,893.5,0,0,0
Onion,Madhya Pradesh,2020,5,2098,46.0,Agrifound Dark Red,8827,3457,58,122,0,66.36,45.63,2127,1124.3,0,0,1
Onion,Bihar,2020,5,801,55.1,Phule Safed,5958,1121,44,85,0,40.99,0.92,2337,1002.5,0,0,0
Onion,Rajasthan,2020,5,2261,49.0,Nasik Red,8769,5000,93,127,0,15.14,60.74,1970,1150.1,0,0,1
Onion,Tamil Nadu,2020,5,1429,59.3,Agrifound Dark Red,7128,4752,29,128,0,24.26,55.45,2153,983.8,0,0,1
Onion,Andhra Pradesh,2020,5,1336,51.9,Nasik Red,7198,4985,27,117,0,54.44,61.39,2458,1164.8,0,0,0
Onion,Uttar Pradesh,2020,5,2379,44.9,Punjab Red,4902,3210,50,104,0,55.07,3.14,2495,1036.5,1,0,1
Onion,Punjab,2020,6,934,84.5,Phule Safed,2080,1609,27,148,0,37.42,45.68,2198,1082.9,1,1,0
Onion,Haryana,2020,6,2257,94.1,Punjab Red,1033,392,24,121,0,65.34,79.23,2145,1152.3,0,0,1
Onion,Maharashtra,2020,6,1637,107.0,Nasik Red,1103,305,56,150,0,10.62,29.29,2300,889.6,0,0,0
Onion,Madhya Pradesh,2020,6,1898,115.4,Agrifound Dark Red,1028,261,58,134,0,21.32,98.79,2091,951.9,1,0,0
Onion,Bihar,2020,6,1817,103.2,Phule Safed,6864,1171,57,129,0,83.25,6.18,2245,988.2,0,0,0
Onion,Rajasthan,2020,6,1648,102.0,Nasik Red,2353,1595,80,131,0,61.95,71.11,1998,801.3,1,0,0
Onion,Tamil Nadu,2020,6,1540,89.2,Punjab Red,7595,3001,44,92,0,42.71,78.34,2439,997.1,0,0,0
Onion,Andhra Pradesh,2020,6,828,106.3,Phule Safed,6690,1184,42,92,0,86.37,65.4,2058,1016.7,0,0,1
Onion,Uttar Pradesh,2020,6,1416,99.9,Nasik Red,8358,2129,64,101,0,41.82,62.2,2318,869.8,0,1,1
Onion,Punjab,2020,7,1582,115.3,Phule Safed,2193,473,73,76,0,86.9,80.37,2000,1123.7,0,0,1
Onion,Haryana,2020,7,1696,138.3,Punjab Red,9686,1765,73,138,0,18.42,99.29,2268,998.9,0,0,0
Onion,Maharashtra,2020,7,1523,144.2,Phule Safed,5494,3873,99,131,0,44.6,65.07,2118,1061.7,0,0,1
Onion,Madhya Pradesh,2020,7,1163,129.9,Punjab Red,6305,424,41,131,0,79.1,75.8,2255,1095.4,0,0,0
Onion,Bihar,2020,7,1445,128.3,Phule Safed,4041,362,16,127,0,80.6,84.06,1967,919.7,0,0,1
Onion,Rajasthan,2020,7,2008,134.4,Nasik Red,8438,4146,87,100,0,88.25,48.46,2100,1086.3,0,0,1
Onion,Tamil Nadu,2020,7,2205,147.5,Punjab Red,7203,4031,37,122,0,69.57,89.01,1875,910.7,1,0,1
Onion,Andhra Pradesh,2020,7,1074,140.1,Agrifound Dark Red,6604,5000,29,138,0,74.09,5.09,2430,1100.5,1,0,1
Onion,Uttar Pradesh,2020,7,1022,143.3,Phule Safed,4845,3810,29,57,0,43.59,99.71,2214,1070.7,1,0,0
Onion,Punjab,2020,8,1245,122.6,Nasik Red,1399,1024,32,55,0,77.48,12.37,2089,1139.0,0,0,0
Onion,Haryana,2020,8,1157,113.3,Phule Safed,2648,2844,87,59,0,59.31,51.55,1914,869.3,1,0,0
Onion,Maharashtra,2020,8,2355,115.2,Phule Safed,6728,903,39,65,0,64.06,80.79,1766,1086.0,1,1,0
Onion,Madhya Pradesh,2020,8,1189,146.8,Punjab Red,2594,353,47,42,0,81.41,9.2,1823,1103.9,0,1,1
Onion,Bihar,2020,8,984,135.4,Punjab Red,4015,2484,27,33,0,78.79,90.64,1972,1008.3,1,0,1
Onion,Rajasthan,2020,8,2148,137.9,Phule Safed,3505,337,85,116,0,32.13,11.83,1829,803.2,0,0,1
Onion,Tamil Nadu,2020,8,2016,123.6,Punjab Red,8500,2816,32,113,0,26.65,63.2,2107,1025.2,0,0,0
Onion,Andhra Pradesh,2020,8,1625,133.8,Phule Safed,8105,2177,48,31,0,60.64,12.26,1850,1016.3,1,0,0
Onion,Uttar Pradesh,2020,8,1974,147.5,Agrifound Dark Red,7323,3174,84,75,0,45.6,3.53,2193,1023.6,1,0,1
Onion,Punjab,2020,9,836,87.5,Punjab Red,3115,1446,33,88,0,39.27,31.12,2098,1054.2,1,0,0
Onion,Haryana,2020,9,2149,85.7,Phule Safed,3127,2681,37,93,0,85.5,51.82,1634,868.6,1,0,1
Onion,Maharashtra,2020,9,1297,111.9,Nasik Red,6487,387,64,60,0,52.93,78.31,1944,1175.6,1,0,0
Onion,Madhya Pradesh,2020,9,1460,95.9,Punjab Red,3163,445,51,53,0,25.42,13.13,1737,1036.1,1,0,1
Onion,Bihar,2020,9,1598,105.7,Phule Safed,4154,1155,60,34,0,75.57,99.71,2413,885.9,1,0,1
Onion,Rajasthan,2020,9,1667,109.2,Nasik Red,6482,3754,33,81,0,24.09,11.19,2137,1054.4,0,0,1
Onion,Tamil Nadu,2020,9,1685,95.2,Punjab Red,1890,3188,36,35,0,83.49,81.63,2124,841.0,0,0,0
Onion,Andhra Pradesh,2020,9,1107,100.3,Agrifound Dark Red,6005,4544,82,89,0,83.97,68.57,2054,1015.9,1,1,1
Onion,Uttar Pradesh,2020,9,1386,100.8,Nasik Red,7841,1100,28,93,0,59.29,64.74,2225,1098.7,0,0,1
Onion,Punjab,2020,10,1667,34.8,Punjab Red,4711,1842,31,112,0,85.58,11.82,1901,924.3,0,0,0
Onion,Haryana,2020,10,1202,17.1,Phule Safed,5003,4111,79,94,0,59.72,14.36,1898,891.2,1,0,0
Onion,Maharashtra,2020,10,1446,31.4,Punjab Red,7553,4974,51,103,0,29.64,11.51,2063,1047.0,0,0,1
Onion,Madhya Pradesh,2020,10,2030,24.4,Phule Safed,1278,2403,67,66,0,65.27,27.61,2322,1190.0,0,0,0
Onion,Bihar,2020,10,1336,32.2,Punjab Red,8522,968,54,65,0,11.78,4.84,1812,1108.5,0,1,0
Onion,Rajasthan,2020,10,1426,22.9,Phule Safed,3881,1308,40,145,0,16.33,72.3,1646,987.9,0,0,1
Onion,Tamil Nadu,2020,10,1321,32.4,Punjab Red,8035,2605,78,139,0,55.93,36.27,1946,953.6,1,0,0
Onion,Andhra Pradesh,2020,10,1070,32.2,Nasik Red,8000,2492,45,64,0,27.14,13.8,2312,1040.7,0,1,1
Onion,Uttar Pradesh,2020,10,1169,24.9,Phule Safed,3874,1196,44,80,0,62.79,11.02,1680,1043.3,0,0,0
Onion,Punjab,2020,11,993,12.8,Punjab Red,4989,1433,57,146,0,84.05,69.32,2423,1068.5,0,0,0
Onion,Haryana,2020,11,1445,13.5,Agrifound Dark Red,2261,798,85,54,0,10.58,71.47,1974,1137.0,1,0,0
Onion,Maharashtra,2020,11,1423,16.0,Nasik Red,5949,3738,54,132,0,18.23,47.54,2199,1148.6,1,0,0
Onion,Madhya Pradesh,2020,11,1429,17.8,Agrifound Dark Red,6380,2381,42,74,0,73.98,49.8,2084,1181.1,1,0,1
Onion,Bihar,2020,11,1201,26.7,Phule Safed,5596,4731,93,147,0,51.5,96.89,2272,821.0,0,0,0
Onion,Rajasthan,2020,11,831,27.5,Punjab Red,4325,3681,18,144,0,98.46,25.23,1700,1130.7,0,0,0
Onion,Tamil Nadu,2020,11,939,21.6,Phule Safed,3712,4985,93,111,0,21.38,82.99,2036,1014.9,1,0,1
Onion,Andhra Pradesh,2020,11,1915,17.0,Punjab Red,2022,1285,94,98,0,68.15,39.59,1771,1127.9,0,0,0
Onion,Uttar Pradesh,2020,11,2289,9.8,Agrifound Dark Red,2865,357,17,146,0,41.93,99.98,2498,854.0,1,0,1
Onion,Punjab,2020,12,2212,6.7,Punjab Red,3735,3157,23,124,0,37.55,35.15,2308,856.3,0,0,1
Onion,Haryana,2020,12,1215,7.8,Nasik Red,9381,2731,71,53,0,78.18,13.11,2008,1084.4,0,0,0
Onion,Maharashtra,2020,12,1428,4.0,Punjab Red,2817,4431,87,131,0,30.49,34.75,2406,914.6,0,0,0
Onion,Madhya Pradesh,2020,12,1487,3.2,Agrifound Dark Red,8792,1103,92,79,0,11.98,41.34,1950,891.4,1,0,0
Onion,Bihar,2020,12,2073,9.6,Phule Safed,3580,331,47,69,0,57.75,30.43,2076,1057.8,0,0,0
Onion,Rajasthan,2020,12,1606,0.3,Punjab Red,9964,2516,58,96,0,64.17,14.83,1712,801.3,1,0,1
Onion,Tamil Nadu,2020,12,1647,2.1,Phule Safed,8914,2499,38,95,0,75.8,80.87,2267,926.1,1,0,1
Onion,Andhra Pradesh,2020,12,2093,6.5,Nasik Red,9884,3870,77,92,0,55.79,56.13,2195,1129.7,0,0,0
Onion,Uttar Pradesh,2020,12,2064,4.3,Agrifound Dark Red,9928,2407,36,120,0,13.35,4.99,2067,1172.8,0,0,1
Potato,Punjab,2020,1,1829,24.6,Kufri Surya,9450,3196,80,89,0,67.92,97.21,2363,1013.4,0,1,1
Potato,Haryana,2020,1,1685,25.1,Kufri Chandramukhi,8606,2860,96,108,0,95.27,23.3,2160,1121.5,1,0,0
Potato,Maharashtra,2020,1,1408,33.6,Kufri Chandramukhi,4930,2014,55,84,0,25.85,24.29,2016,826.1,0,0,0
Potato,Madhya Pradesh,2020,1,1206,26.4,Kufri Jyoti,2330,487,50,118,0,92.55,84.08,2135,1073.3,1,0,0
Potato,Bihar,2020,1,1307,23.9,Kufri Surya,8124,4949,49,112,0,44.04,45.15,2186,1124.0,0,0,0
Potato,Rajasthan,2020,1,1563,26.5,Kufri Surya,3512,2960,69,111,0,82.8,49.4,1792,1017.5,1,1,1
Potato,Tamil Nadu,2020,1,1785,43.5,Kufri Surya,7066,1680,46,144,0,59.58,27.62,1938,1004.4,1,1,0
Potato,Andhra Pradesh,2020,1,1236,38.3,Kufri Jyoti,6908,2309,96,102,0,68.88,30.3,1740,956.0,0,0,1
Potato,Uttar Pradesh,2020,1,1929,31.3,Kufri Jyoti,1489,1020,92,145,0,51.91,85.92,1808,915.0,1,0,1
Potato,Punjab,2020,2,1527,43.8,Kufri Jyoti,8832,4985,47,146,0,16.93,42.17,2122,1004.0,0,0,0
Potato,Haryana,2020,2,1689,45.6,Kufri Chandramukhi,5092,2533,85,70,0,24.73,11.36,2455,1019.3,0,1,0
Potato,Maharashtra,2020,2,1447,52.6,Kufri Chandramukhi,9643,2381,75,146,0,63.59,42.92,1862,973.2,1,1,0
Potato,Madhya Pradesh,2020,2,1882,43.3,Kufri Surya,7481,1780,82,64,0,81.58,92.68,2406,1068.3,1,0,1
Potato,Bihar,2020,2,1508,50.0,Kufri Jyoti,9990,3489,77,135,0,61.69,74.22,2022,1053.0,0,0,0
Potato,Rajasthan,2020,2,2059,43.7,Kufri Surya,1368,1867,75,104,0,78.87,24.77,2265,1145.8,1,1,0
Potato,Tamil Nadu,2020,2,1849,55.1,Kufri Surya,5337,4971,74,121,0,99.62,79.19,1865,908.5,1,0,1
Potato,Andhra Pradesh,2020,2,1223,55.9,Kufri Surya,4956,3219,41,62,0,51.88,0.56,2388,1106.3,1,0,0
Potato,Uttar Pradesh,2020,2,1672,52.9,Kufri Surya,9762,4116,35,132,0,53.97,63.62,1720,1088.4,1,0,0
Potato,Punjab,2020,3,1951,60.6,Kufri Chandramukhi,9420,1747,87,57,0,74.9,71.11,2302,916.8,1,0,1
Potato,Haryana,2020,3,1083,63.6,Kufri Jyoti,1546,2610,94,97,0,81.96,54.43,2490,1090.0,1,0,0
Potato,Maharashtra,2020,3,1898,83.8,Kufri Chandramukhi,8949,1227,65,79,0,13.58,7.92,1956,1014.5,1,0,0
Potato,Madhya Pradesh,2020,3,1505,59.7,Kufri Surya,7082,2339,55,132,0,75.66,4.28,2014,975.3,1,0,0
Potato,Bihar,2020,3,1895,64.5,Kufri Surya,2302,2815,46,133,0,57.45,20.21,1752,1148.4,1,0,1
Potato,Rajasthan,2020,3,1708,56.0,Kufri Surya,2954,704,40,127,0,87.79,42.85,2388,954.4,0,0,1
Potato,Tamil Nadu,2020,3,1088,89.3,Kufri Jyoti,2839,742,45,90,0,51.85,97.55,1867,869.8,0,0,1
Potato,Andhra Pradesh,2020,3,956,74.7,Kufri Chandramukhi,2762,425,60,133,0,83.36,83.5,1747,1179.2,0,1,0
Potato,Uttar Pradesh,2020,3,1147,58.0,Kufri Jyoti,1189,2773,25,120,0,79.46,87.31,2208,834.8,0,0,1
Potato,Punjab,2020,4,1102,53.4,Kufri Jyoti,8397,4244,93,83,0,33.49,21.14,1993,1140.8,0,0,0
Potato,Haryana,2020,4,1935,64.9,Kufri Jyoti,8620,3594,33,92,0,70.39,79.03,2461,920.6,0,0,0
Potato,Maharashtra,2020,4,1644,54.3,Kufri Surya,3735,1808,63,96,0,33.16,4.3,2323,949.7,1,0,0
Potato,Madhya Pradesh,2020,4,1059,53.6,Kufri Surya,1579,184,84,111,0,60.37,42.19,2353,921.1,0,0,1
Potato,Bihar,2020,4,1312,42.7,Kufri Surya,9167,603,43,89,0,44.74,55.26,2168,1068.4,1,0,1
Potato,Rajasthan,2020,4,1151,65.5,Kufri Jyoti,5638,1003,30,136,0,33.3,6.02,1978,1000.2,1,0,1
Potato,Tamil Nadu,2020,4,2013,57.5,Kufri Surya,5817,1304,64,137,0,15.21,55.84,2259,1117.2,1,0,1
Potato,Andhra Pradesh,2020,4,1601,63.9,Kufri Jyoti,1686,1946,20,93,0,63.95,67.68,2254,1020.0,1,0,1
Potato,Uttar Pradesh,2020,4,1911,53.5,Kufri Surya,6272,1171,64,63,0,83.54,75.45,2164,1181.5,0,0,1
Potato,Punjab,2020,5,1473,75.0,Kufri Surya,6170,4083,70,146,0,80.41,80.01,2112,1030.5,0,1,0
Potato,Haryana,2020,5,1166,75.8,Kufri Jyoti,7927,1752,39,140,0,77.12,64.12,2482,1099.9,0,0,0
Potato,Maharashtra,2020,5,1992,84.4,Kufri Surya,2010,3317,96,123,0,83.89,0.39,2462,835.4,0,1,0
Potato,Madhya Pradesh,2020,5,1436,75.0,Kufri Surya,3236,1842,98,74,0,90.56,66.26,2406,1093.9,1,1,0
Potato,Bihar,2020,5,1948,82.3,Kufri Jyoti,3874,259,34,60,0,22.16,32.2,1770,986.5,1,0,1
Potato,Rajasthan,2020,5,1528,85.2,Kufri Chandramukhi,5838,364,85,139,0,61.72,46.15,2035,914.5,1,0,1
Potato,Tamil Nadu,2020,5,1122,93.0,Kufri Jyoti,5804,3582,66,110,0,24.48,90.43,2056,1054.7,0,0,1
Potato,Andhra Pradesh,2020,5,2226,77.9,Kufri Jyoti,1590,3348,29,114,0,60.06,51.07,2262,1066.7,1,1,1
Potato,Uttar Pradesh,2020,5,1413,85.2,Kufri Chandramukhi,6079,1416,95,143,0,43.02,77.9,2155,961.6,0,0,1
Potato,Punjab,2020,6,1255,112.2,Kufri Jyoti,9417,3793,26,58,0,43.68,82.93,2038,1154.8,0,0,1
Potato,Haryana,2020,6,2165,104.3,Kufri Jyoti,1838,3510,82,90,0,55.85,85.81,2104,882.9,1,0,1
Potato,Maharashtra,2020,6,1708,99.7,Kufri Jyoti,1916,4977,63,78,0,10.62,82.62,1895,1156.1,1,0,0
Potato,Madhya Pradesh,2020,6,1733,106.6,Kufri Surya,4628,2103,20,93,0,46.01,12.76,2500,1091.3,1,0,0
Potato,Bihar,2020,6,902,122.4,Kufri Jyoti,2925,1936,71,74,0,50.47,1.87,1920,896.2,0,1,0
Potato,Rajasthan,2020,6,2108,117.0,Kufri Jyoti,2394,1084,86,115,0,23.36,90.56,1864,1070.2,1,0,1
Potato,Tamil Nadu,2020,6,1609,123.1,Kufri Surya,4289,4775,41,141,0,19.56,67.89,2314,1079.6,1,0,0
Potato,Andhra Pradesh,2020,6,916,94.0,Kufri Chandramukhi,5986,1122,25,65,0,97.2,48.33,2010,1017.6,1,1,0
Potato,Uttar Pradesh,2020,6,948,98.7,Kufri Chandramukhi,9257,4506,31,130,0,66.84,7.94,2499,1081.9,0,0,0
Potato,Punjab,2020,7,2019,113.2,Kufri Surya,8853,4290,83,98,0,60.66,41.51,1746,1162.5,0,0,1
Potato,Haryana,2020,7,2083,129.7,Kufri Jyoti,1170,838,30,54,0,98.95,40.78,1822,1020.5,1,0,1
Potato,Maharashtra,2020,7,1752,148.7,Kufri Surya,1773,1883,99,97,0,80.14,18.49,2487,874.8,0,1,1
Potato,Madhya Pradesh,2020,7,1679,136.0,Kufri Surya,9693,4778,74,126,0,51.3,39.71,1953,821.3,0,0,0
